id,img,type,age,size,gender,health,target,color_三花,color_棕,color_灰,color_白,color_米,color_虎斑,color_黃,color_黑,breed_俄羅斯藍,breed_博美,breed_古代牧羊,breed_吉娃娃,breed_哈士奇,breed_巴哥,breed_拉布拉多,breed_挪威納,breed_摺耳貓,breed_暹羅,breed_柯基,breed_柴犬,breed_梗犬,breed_比熊,breed_比特犬,breed_法鬥,breed_波斯貓,breed_牛頭梗,breed_狐狸犬,breed_異國短,breed_秋田,breed_米克斯,breed_約克夏,breed_美短,breed_臘腸,breed_英短,breed_蝴蝶犬,breed_西施,breed_西高地,breed_貴賓,breed_迷你杜賓,breed_迷你貝吉格里芬凡丁,breed_邊牧,breed_金吉拉,breed_阿拉斯加克利凱,breed_雪納瑞,breed_馬爾濟斯,breed_黃金獵犬,text_0,text_1,text_2,text_3,text_4,text_5,text_6,text_7,text_8,text_9,text_10,text_11,text_12,text_13,text_14,text_15,text_16,text_17,text_18,text_19,text_20,text_21,text_22,text_23,text_24,text_25,text_26,text_27,text_28,text_29,text_30,text_31,text_32,text_33,text_34,text_35,text_36,text_37,text_38,text_39,text_40,text_41,text_42,text_43,text_44,text_45,text_46,text_47,text_48,text_49,text_50,text_51,text_52,text_53,text_54,text_55,text_56,text_57,text_58,text_59,text_60,text_61,text_62,text_63,text_64,text_65,text_66,text_67,text_68,text_69,text_70,text_71,text_72,text_73,text_74,text_75,text_76,text_77,text_78,text_79,text_80,text_81,text_82,text_83,text_84,text_85,text_86,text_87,text_88,text_89,text_90,text_91,text_92,text_93,text_94,text_95,text_96,text_97,text_98,text_99,text_100,text_101,text_102,text_103,text_104,text_105,text_106,text_107,text_108,text_109,text_110,text_111,text_112,text_113,text_114,text_115,text_116,text_117,text_118,text_119,text_120,text_121,text_122,text_123,text_124,text_125,text_126,text_127,text_128,text_129,text_130,text_131,text_132,text_133,text_134,text_135,text_136,text_137,text_138,text_139,text_140,text_141,text_142,text_143,text_144,text_145,text_146,text_147,text_148,text_149,text_150,text_151,text_152,text_153,text_154,text_155,text_156,text_157,text_158,text_159,text_160,text_161,text_162,text_163,text_164,text_165,text_166,text_167,text_168,text_169,text_170,text_171,text_172,text_173,text_174,text_175,text_176,text_177,text_178,text_179,text_180,text_181,text_182,text_183,text_184,text_185,text_186,text_187,text_188,text_189,text_190,text_191,text_192,text_193,text_194,text_195,text_196,text_197,text_198,text_199,text_200,text_201,text_202,text_203,text_204,text_205,text_206,text_207,text_208,text_209,text_210,text_211,text_212,text_213,text_214,text_215,text_216,text_217,text_218,text_219,text_220,text_221,text_222,text_223,text_224,text_225,text_226,text_227,text_228,text_229,text_230,text_231,text_232,text_233,text_234,text_235,text_236,text_237,text_238,text_239,text_240,text_241,text_242,text_243,text_244,text_245,text_246,text_247,text_248,text_249,text_250,text_251,text_252,text_253,text_254,text_255,text_256,text_257,text_258,text_259,text_260,text_261,text_262,text_263,text_264,text_265,text_266,text_267,text_268,text_269,text_270,text_271,text_272,text_273,text_274,text_275,text_276,text_277,text_278,text_279,text_280,text_281,text_282,text_283,text_284,text_285,text_286,text_287,text_288,text_289,text_290,text_291,text_292,text_293,text_294,text_295,text_296,text_297,text_298,text_299,text_300,text_301,text_302,text_303,text_304,text_305,text_306,text_307,text_308,text_309,text_310,text_311,text_312,text_313,text_314,text_315,text_316,text_317,text_318,text_319,text_320,text_321,text_322,text_323,text_324,text_325,text_326,text_327,text_328,text_329,text_330,text_331,text_332,text_333,text_334,text_335,text_336,text_337,text_338,text_339,text_340,text_341,text_342,text_343,text_344,text_345,text_346,text_347,text_348,text_349,text_350,text_351,text_352,text_353,text_354,text_355,text_356,text_357,text_358,text_359,text_360,text_361,text_362,text_363,text_364,text_365,text_366,text_367,text_368,text_369,text_370,text_371,text_372,text_373,text_374,text_375,text_376,text_377,text_378,text_379,text_380,text_381,text_382,text_383
598,488273612_1091586696336766_3599367177139211419_n.jpg,0,0.75,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028742142,0.08338376,0.10485618,0.14884472,-0.097938545,-0.11596554,0.05496514,0.34214294,0.06497838,0.05531223,0.31027806,-0.19380704,0.07196307,0.10038343,0.052987866,-0.17427768,-0.031831823,-0.1898561,-0.111688256,-0.039553806,-0.28992194,-0.015024423,0.29046986,-0.0936873,-0.03681098,-0.031509038,-0.032201916,-0.07655724,-0.12989724,0.06620987,0.008739576,0.029638438,0.15007038,-0.0591869,-0.06116792,0.093587965,-0.049709514,-0.017892422,-0.017187927,0.055652432,-0.21604967,-0.10671556,0.00092034973,0.24493772,0.12547636,0.24021694,-0.05083618,-0.15189819,-0.18379581,0.025466863,-0.0031616238,-0.012479149,0.12547135,0.04664547,0.030180348,-0.0006215903,0.19337097,-0.054959327,-0.25099367,0.3720101,0.03296376,0.057157062,-0.26086104,0.14248782,-0.057827074,-0.04541013,0.06444408,-0.3538761,0.34271574,0.13029344,-0.10708301,-0.0074257385,0.05476436,0.10483307,0.046492238,-0.09000677,-0.020037506,0.05006452,0.2441121,-0.0069446024,0.20823397,-0.05806108,0.23426667,0.028080031,-0.04827121,-0.14011258,0.035170794,0.12170272,-0.16825703,0.1763311,-0.030323412,0.10103038,0.025440527,-0.05281539,-0.0888429,0.16928364,-0.22678864,-0.04189892,-0.2757622,0.46511158,-0.06728007,0.07252967,-0.05369695,0.13511683,-0.09985569,0.11447672,0.12906894,-0.2274875,0.023401748,0.0001429054,-0.30696842,-0.0891915,0.0667273,-0.010795563,0.013647154,0.13483566,0.08380161,-0.11770055,0.16975673,0.24715483,0.084248655,-0.19492713,0.043605566,-0.18714446,0.202595,-0.25422344,0.120400436,-0.010678263,0.14470491,-0.020872276,0.050620638,0.14270869,-0.094823964,0.049942665,-0.04815243,-0.23631707,0.20771217,0.14184375,0.041037053,-0.2276986,0.005897354,-0.06381607,-0.0065727006,-0.04201868,-0.10247674,0.3446824,-0.053475164,0.1978985,0.19614488,-0.010376294,0.2476021,-0.1258919,0.038988713,0.18776909,0.040789284,-0.06739507,0.08048981,0.032117687,0.04333064,-0.123284854,-0.122426644,-0.10632232,-0.10520024,-0.2080637,0.22868738,0.062929645,-0.062037066,-0.20513362,0.094291195,0.14738092,0.014147935,0.006422434,0.028763112,0.13940245,-0.051621836,-0.13679624,-0.04251933,0.062840864,-0.17699087,-0.03980972,0.25202522,-0.15859956,-0.27755135,0.104894236,0.087624215,0.017486941,-0.18016505,0.020002337,0.14575945,-0.025500486,-0.31409281,-0.37449205,0.023104778,-0.09814221,-0.0551346,-0.08529905,0.11236326,0.03715898,-0.118498355,0.14907283,-0.050088625,-0.15910159,0.07610035,-0.09644668,0.04550001,-0.22939155,-0.074343875,-0.32175255,0.08957063,-0.091715336,-0.027581934,0.14670005,0.11931063,-0.10622339,0.04586161,0.18927205,-0.18186302,0.15652944,0.03400261,0.17582312,0.18394616,-0.05955734,0.081283875,-0.35168204,0.043918375,0.25761878,-0.36274883,-0.16597715,-0.14149445,-0.009658139,-0.15564227,0.32036138,0.05968678,-0.00788044,0.083237156,-0.14042561,-0.2081483,-0.012899464,-0.037333183,0.19058698,-0.1137805,-0.120727785,-0.02351112,0.13418412,0.007828507,-0.09859078,-0.15089695,0.2835756,-0.056051705,0.3219212,0.064189926,-0.21195734,0.04290318,0.087984875,0.043218184,0.053430233,-0.009360339,0.2101827,-0.016262207,-0.1438671,0.026183477,-0.02953253,-0.1586499,0.04924348,0.21524313,0.03322678,-0.19402023,-0.124976546,0.15026695,0.05844543,0.059014287,-0.05817363,0.043587,0.03997532,0.25004822,-0.02754268,0.017918551,0.27821368,0.11307287,-0.014196252,0.06070928,-0.26112244,-0.017355338,-0.09625195,-0.12025362,0.15009245,-0.27230543,-0.1357146,-0.12266198,0.00803371,-0.051506214,-0.108677626,0.2013976,-0.11085172,0.059428245,0.10205759,-0.21961132,-0.24317354,-0.09179801,-0.052187122,-0.16695887,-0.12852767,0.0055003585,-0.09063771,-0.046248112,-0.103150964,0.20084211,0.008293113,0.10295726,-0.23402369,-0.01699971,-0.095977314,-0.0868735,-0.12103376,-0.22873802,0.12046315,-0.36202186,0.02887015,-0.09316935,-0.5340506,0.10393143,-0.029566562,-0.066309586,0.109397665,0.34917328,0.1807572,-0.19939941,0.0498419,0.06464662,0.05141808,-0.20023136,0.25362945,-0.082624346,-0.054257885,0.0013931701,0.035328183,-0.081047624,0.2150858,0.007398283,-0.1378676,0.023713818,-0.0141133275,0.113033354,-0.050443023,-0.11537438,-0.038805224,-0.19775921,0.035182282,-0.1620742,0.12699854,0.22290108,0.101274796,0.2887114,-0.17577827,-0.07468012,-0.002635751,0.039900254,0.02381883,0.22286472,0.067734845,0.070118405,-0.05742818,0.011325646,0.41201317,0.08558835,-0.057244252,-0.051862516,-0.004972341,0.014766415,-0.066520065,-0.10158623,0.050476506,0.031943135,0.05840934,-0.10478484,0.06757061,-0.03420973,0.05096868,-0.16045295,0.08216159,0.40116373,0.15420553,0.044795126,-0.022889547
904,487174352_1087774223384680_8260072982418981357_n.jpg,1,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08896524,0.16359094,0.10452059,0.103313595,-0.19366296,0.08297429,0.06561223,0.281036,0.029664459,0.023010775,0.3180756,-0.30798405,0.22012764,0.11466837,0.026153449,-0.07811773,-0.034113538,-0.05984359,0.085181475,-0.07227901,-0.1655742,-0.043405186,0.21870238,-0.21896826,-0.18886286,-0.18303475,-0.041448876,-0.06733152,-0.019796312,0.08633872,0.07994372,0.055355273,0.31307083,-0.08824977,-0.01978749,0.10546528,0.11087115,-0.0008584615,-0.14077401,0.10210353,-0.3151912,-0.1100917,0.09239636,0.24235892,-0.058629233,0.11587854,-0.18679428,-0.14562035,-0.23462792,-0.020881467,0.047294423,-0.026688125,-0.029535968,0.09864718,0.011637742,0.065234736,0.29145402,-0.15543094,-0.2197786,0.31768185,-0.13556936,0.07385877,-0.2937106,0.04835373,-0.14037824,0.17453027,0.07773654,-0.3401447,0.21649337,0.11956904,0.06885604,0.035318416,-0.06388902,0.23887384,0.054675415,0.07146886,0.010072522,0.08404085,0.22168188,-0.20356303,0.05506619,-0.08185911,0.1429645,0.12491117,-0.016499793,0.057377964,-0.037937533,0.10655522,-0.3615539,0.302249,-0.23048729,0.09847386,0.05332379,-0.019092968,-0.05327865,0.02528732,-0.093535684,-0.0057609235,-0.28330034,0.36587465,-0.044402055,0.1607461,-0.061396785,0.18106133,0.021246789,0.06394705,0.11412421,-0.27321094,0.034146123,-0.08782442,-0.34266177,-0.04355582,0.054698363,0.043846764,-0.106404066,-0.110403456,0.077027366,-0.005714218,0.2034149,0.216222,0.037292022,-0.064354636,0.042651195,-0.07944396,0.25504452,-0.23690988,0.049060334,0.1297557,0.04174629,-0.0050666705,0.1754667,-0.034151178,-0.1010687,0.1102475,0.09916261,-0.25185862,0.07176654,0.09820433,-0.0071386937,-0.2316335,0.026833106,-0.11451261,0.074260816,0.14567065,-0.022150274,0.18791226,-0.10386822,0.27835763,0.17380537,-0.06959753,0.16860953,-0.062293917,0.10014534,0.0774768,-0.07114407,-0.1068829,0.17905533,0.06576401,0.1429034,-0.16876471,-0.19753833,-0.1420869,-0.17050529,-0.15264022,0.07217301,-0.08968197,-0.18882084,-0.12265976,0.018893056,0.028889617,0.11758417,0.08124705,0.11592294,0.20256549,0.042102102,-0.10070957,-0.1811518,0.051007695,-0.25400373,-0.019283853,0.08992548,-0.17068845,-0.3018952,-0.11663776,-0.03209629,0.020909637,-0.071558245,0.105752796,0.2822498,0.031521752,-0.106140144,-0.28590217,-0.01669136,-0.24607715,0.0053459937,-0.18135813,0.1846704,-0.07860051,-0.06978681,-0.015905885,-0.19271643,-0.079727694,0.046850197,-0.14273286,0.053370032,-0.06363564,0.065033436,-0.23777068,0.10657493,0.09076792,-0.053965878,0.14866886,-0.0070187487,-0.21841483,0.05144967,0.19973034,-0.10048087,0.15430853,0.07395765,0.11154466,0.035396874,0.02873146,-0.10862389,-0.32620496,0.08338988,0.14187202,-0.2302149,-0.14657056,-0.2719973,0.01839473,-0.08028938,0.22610931,0.13162664,-0.06514805,0.06342634,-0.056935266,0.042282,-0.08998926,0.061180238,0.26223785,-0.11459042,-0.04577807,-0.11516861,0.04222492,0.02736625,0.0057136063,-0.16851407,0.24253021,-0.08827178,0.38858813,0.068306915,-0.13093999,-0.002348381,0.119630665,0.08052689,-0.12960656,0.073160425,0.1077291,0.054515526,-0.1739843,0.1145401,-0.06550933,-0.2790283,0.079351336,0.14962856,0.03182883,-0.17051786,-0.02283214,0.13665274,0.010361723,0.00012979493,0.08597037,-0.0043402407,0.05065492,0.16878763,-0.06627905,0.06818919,0.10885971,0.0465963,-0.026775468,-0.14713927,-0.23802525,0.15069136,-0.042348854,-0.07051392,0.11510077,-0.23802419,-0.12662245,-0.2068364,0.042960223,-0.079982236,0.016678242,0.14416736,-0.1384666,0.08619493,0.052153185,-0.0797482,-0.17631304,-0.18826884,-0.07197915,-0.043336138,-0.056585647,0.022006173,-0.17839995,0.05020851,-0.06357294,0.18528907,0.013535821,0.10657328,-0.17200188,0.00030774623,-0.16485325,0.051454723,-0.2759133,-0.14138646,0.30361032,-0.17651692,-0.12461518,-0.029317416,-0.44843274,0.10546586,-0.018753681,-0.060227633,0.06584582,0.3215038,0.1111307,-0.21133578,-0.04229822,0.06631628,0.12553571,-0.18518704,0.10039559,-0.09497622,-0.08918409,-0.026871044,0.053946815,0.03964284,0.19786747,-0.08496298,-0.057745986,-0.08001996,-0.004967944,0.049686603,-0.032218534,-0.021426829,-0.19261782,-0.21010247,-0.021545727,-0.14310291,0.11715997,0.20161158,0.20143005,0.23219317,-0.13506345,-0.06873035,-0.04037667,-0.11489058,-0.05537302,0.104519114,0.0635837,0.13617162,-0.18906023,-0.00053050043,0.37684223,0.17493434,-0.03123482,0.16758963,0.014817906,-0.030409567,-0.02572199,-0.088879175,0.0014414986,0.021146784,0.104750924,-0.19294466,0.040375516,0.059677735,0.041345645,-0.025731754,0.21309608,0.3263419,0.20715395,0.13326699,0.08782105
713,77143156_2692271640840409_8286826298811088896_n.jpg,1,5.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08746207,0.16738829,-0.22580786,0.012110692,-0.17011225,0.20622393,-0.16096452,0.14093274,0.06644065,0.021541461,0.1412867,-0.17732383,0.036324304,-0.121662684,-0.24681203,0.09843227,-0.27431464,-0.12583867,0.088328585,-0.07761276,-0.087994084,-0.09440322,0.023380393,-0.17397976,0.023398105,-0.1410457,-0.19482832,-0.022232044,-0.01501973,0.1147172,-0.024652792,-0.012361767,0.24133189,-0.07819933,0.103095785,0.008925227,0.114391,0.0058288174,-0.006114965,0.04662097,-0.01421012,-0.07744743,0.031145273,0.16458264,-0.0816388,0.17124216,-0.2438894,0.041428648,8.3926134e-05,-0.07252154,0.15954608,0.04625702,0.113064915,0.21048807,-0.09739272,0.0112184435,0.04114887,0.013906436,-0.26136252,0.29214215,-0.1392301,0.025615362,-0.33307296,0.020655647,-0.1669007,0.13135295,-0.10803154,-0.2605161,0.12162269,-0.2470536,-0.1554865,0.0068372316,-0.3542856,0.18192594,0.20882195,0.17036204,-0.08760761,0.19966552,0.24925727,-0.13286456,-0.113601975,-0.021345068,0.1636202,-0.04904207,0.08085386,0.0074573047,-0.058608573,0.23963363,-0.4176063,0.13981283,0.029140808,-0.21720658,0.13486846,-0.08476619,0.17472461,0.11608226,-0.080802076,0.17614615,-0.12822703,0.2405618,0.06684759,0.1442883,-0.21849266,0.055886958,-0.06113159,0.12752447,0.0097712,-0.18266815,-0.02180607,-0.18983042,-0.103330776,0.12300513,0.04198289,0.02519207,-0.12442912,0.34756497,-0.32333517,0.14522624,0.42376375,0.121214405,0.05376368,-0.05291052,0.017000947,-0.09259102,0.049026046,-0.1608079,0.03406848,0.08346164,0.006177386,-0.027061155,0.00093278196,0.04538223,-0.1311906,0.10729347,0.14050868,-0.16816568,-0.01758475,0.15671724,0.0017236227,-0.15822038,0.13102187,-0.15369196,0.11378174,0.19341502,0.21166162,0.25722212,0.17492758,0.2498332,0.052885294,-0.046260357,0.023148414,-0.061959848,0.13280377,0.008641905,-0.06615875,-0.020388909,0.3388538,0.07747477,-0.023855757,-0.21871163,0.03370619,-0.03621132,0.041220687,0.11330333,0.23868763,-0.1611316,0.052973606,-0.16024491,0.08034335,0.10193351,0.026539996,-0.0980648,-0.13875924,-0.038175877,-0.006576048,-0.14051788,0.19730562,0.350025,-0.17794156,-0.15331115,-0.19416335,-0.1529288,-0.18647319,-0.1558089,-0.09358888,0.079773165,-0.22948599,0.0646964,0.17283599,0.046491176,-0.119265854,-0.064612664,-0.026715064,-0.18749557,0.11306732,-0.28363055,0.12020278,0.01321378,0.030730398,0.03296155,-0.23836415,7.927371e-05,0.12752938,-0.047696304,0.19543155,0.06632491,-0.024884641,-0.174694,0.17084739,0.23413113,0.0643778,0.22089666,0.1781723,-0.19988297,-0.10692942,0.22254597,-0.22884393,0.009583405,0.15841086,0.19877437,-0.109818205,0.09517503,0.19830805,-0.16995837,0.02765419,-0.035192914,-0.08517127,-0.18306015,-0.07160112,0.19529529,0.11154455,0.046130262,-0.054025106,-0.11697924,0.032763083,-0.124025464,0.2772032,0.085299514,-0.007898576,0.052229866,-0.3077023,0.038923167,-0.03461537,-0.005676547,0.0037099351,0.10234474,0.06791431,0.16719486,-0.018194683,0.08302313,0.039268572,-0.15192266,0.021860674,-0.0073886546,-0.09512856,-0.3821916,-0.15315256,0.33989352,-0.28143528,-0.18871996,0.18094698,0.102243245,0.07570334,0.18739456,0.30157113,-0.0007240549,-0.2423437,0.06244854,0.037304476,-0.15069425,0.012774631,-0.05338707,0.11758536,0.21465759,0.073279664,0.0495318,0.082383335,-0.017423213,-0.013711514,0.12096405,-0.058282122,-0.1123921,0.34841484,0.05876508,-0.16245738,0.12645446,-0.14321956,-0.17019407,-0.0008268133,-0.18179223,3.101537e-06,0.036775686,-0.405746,0.11918389,0.003442912,-0.14805481,-0.20340398,-0.10916961,0.03843454,-0.13115259,0.0359603,0.062222928,0.109190635,-0.1884644,-0.23607701,0.15708062,-0.039333746,0.19608301,0.15353774,-0.12743215,0.16901995,-0.17436174,0.14725216,-0.19968098,0.006359772,0.12204155,-0.09888353,-0.16330117,-0.104756735,-0.1781875,0.13735887,0.041614518,-0.1167916,0.19441253,0.32729217,0.26142251,-0.268445,0.060097106,-0.16509499,0.06725388,-0.046800815,0.1925055,-0.020707013,-0.24730629,-0.063673794,-0.27166656,0.08429349,0.2474725,-0.12705952,-0.22653753,-0.19841644,-0.073419034,0.18864262,0.016951652,-0.26777422,-0.18989494,0.012274353,0.3697999,0.032515347,0.10430777,0.11003783,0.13748312,0.2862081,-0.02448081,0.039048344,-0.15909678,-0.27810737,0.014047208,-0.0836544,-0.14079157,0.14630902,0.046615608,-0.02428681,0.12610392,-0.0012929137,-0.08288129,-0.06751453,-0.17054167,0.058128733,0.15174559,-0.12605463,-0.14602791,0.08909567,0.06565924,-0.10765642,0.112298205,0.16320159,-0.18472242,0.049895026,0.31441948,-0.058469933,-0.015653025,-0.22178054,-0.054428477
60,54256631_2219476971453214_1865540464019505152_n.jpg,0,2.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19368649,0.3397361,-0.22476682,-0.12118822,-0.10952384,0.30113506,0.07825801,0.13632402,-0.009264737,0.1571576,0.21260649,-0.29570842,0.13933462,-0.034383286,-0.07152272,0.14284742,-0.19674939,-0.0091216285,0.14851215,-0.11424861,-0.080125466,-0.18818718,-0.03732592,-0.25735098,0.023159841,-0.089201406,-0.1769411,0.048456863,-0.0027147457,0.16658425,0.00571575,0.1266892,0.3119582,-0.09833665,0.057476588,-0.12528427,-0.08987008,0.11304967,-0.023257013,0.073033035,-0.20194776,-0.038623437,-0.011400237,0.26754698,0.018548695,0.1571283,-0.08572458,0.110493705,0.032724913,-0.0020102868,0.010019887,-0.059443172,0.103813305,0.15366507,-0.21641615,0.04006993,-0.089992315,-0.24671733,-0.105069146,0.11399914,-0.20753038,0.027128134,-0.23660064,-0.09378214,-0.2679915,0.159603,0.049242597,-0.2975077,0.134601,-0.40302336,-0.19046916,-0.048389975,-0.39089152,0.30441082,0.09403105,0.14328526,-0.060535397,0.1950347,0.26276088,-0.1852651,-0.035036877,-0.022318684,-0.030950334,-0.23276842,-0.1287918,-0.11653795,-0.18353434,0.18533196,-0.2409716,0.10542333,-0.025588289,-0.014851209,0.10469191,-0.1675926,0.2022799,-0.167384,0.068039365,0.107031465,-0.27971712,0.27703288,0.076727174,0.23595405,-0.23447725,0.31938732,-0.114101335,0.24041101,0.15570399,-0.16523857,0.1297645,-0.33948225,-0.045601096,0.1796705,0.052741736,-0.06300702,-0.13683286,0.3964738,-0.14383632,0.23964429,0.43526223,0.1518582,-0.17429926,-0.026055623,-0.015443752,-0.13051587,0.057284694,-0.26145607,0.14396317,0.099422954,-0.14579591,0.10502629,0.06404469,0.17295328,0.024239393,0.022231093,0.021847019,-0.24247496,-0.052116323,0.15792067,0.013755829,-0.27936596,0.18364248,0.00683713,0.1015428,0.36244273,0.27480835,0.19904089,-0.013461497,0.18281032,0.1468275,-0.17645141,-0.012079531,0.06442462,0.23341338,0.06874609,-0.18308914,-0.04147083,0.44961882,0.075645864,-0.0026379046,-0.06870979,0.10351408,0.073139414,0.09577052,0.13558596,0.25135738,-0.13650817,0.20020989,-0.13545406,-0.09509315,0.09156004,0.22970435,-0.09603301,-0.27079457,-0.07434793,0.13305162,0.023413915,0.25178272,0.36390793,-0.1125606,-0.113508955,-0.28333718,-0.34017652,-0.37709197,-0.07874054,0.05415819,0.06006915,0.020943966,0.028960079,0.16139233,0.02112145,-0.24351832,-0.13970618,-0.15820858,-0.13386853,0.10943644,-0.27962968,0.1534907,-0.09388212,0.12245168,-0.02227651,-0.2449251,0.0596578,0.02138275,0.09430474,0.19724451,0.012587792,-0.076812156,-0.16844311,0.124702536,0.21467833,0.11933099,0.049479865,0.2683373,-0.15654925,0.044889346,0.074985564,-0.03306281,0.094704434,0.1774613,0.20375973,-0.13975409,0.18368211,0.078759074,-0.19334468,0.018705916,-0.14018643,-0.08393012,-0.12782161,-0.20075023,0.046841137,0.23457134,0.15298918,0.008346889,-0.1930962,-0.0017944812,-0.097545944,0.1994706,-0.12751208,-0.112814665,-0.030348225,-0.23905182,0.32144502,-0.09183728,-0.025823612,0.027642757,0.12827523,0.061912302,0.2224063,0.13985601,0.0403356,-0.011396916,-0.10548493,0.016242623,-0.022503074,-0.19674295,-0.28579992,-0.1037063,0.23882975,-0.14296344,-0.31080794,0.16208214,0.07646495,0.06623386,0.3299927,0.04434834,0.12700391,-0.32019705,0.05962973,-0.08710636,-0.11337346,0.043193273,-0.015495772,0.07879616,0.068941146,0.054618694,-0.012121958,0.018994423,0.121539496,-0.016825456,0.18264805,0.08448492,0.031562034,0.3345325,-0.17792232,-0.0712158,0.1935547,-0.048503086,-0.29152453,0.028012948,-0.08326534,0.07189253,0.04225125,-0.3088454,0.120516956,0.2110973,-0.18826142,-0.29596293,-0.16009264,-0.07596712,-0.13987106,0.09134284,0.25266215,-0.1063381,-0.33125,-0.14753804,0.1265608,0.019189132,0.23887037,0.15209146,-0.056885235,0.23419885,-0.31447113,0.07688304,-0.19014688,-0.08942679,0.0980875,-0.11189936,-0.18452895,-0.19833434,-0.22288832,0.1205823,-0.030734548,-0.10397515,0.16410762,0.2128276,0.357338,-0.20403732,-0.0885854,-0.18950331,0.060140066,-0.10199214,0.04286775,0.03324819,-0.23317777,-0.060724977,-0.2872272,0.0430135,0.2307728,-0.022982834,-0.16184255,-0.071044885,-0.1319189,0.20549189,0.11980554,-0.15178475,-0.20941025,-0.0092141535,0.35075244,0.079157695,0.015726116,0.02916565,0.073677786,0.25603518,-0.030898334,0.03088628,-0.14154495,-0.3455522,-0.004070265,0.0019809972,-0.051295154,-0.022164203,-0.2200155,-0.100835055,0.048054956,0.03710234,-0.11651656,-0.09658231,-0.16159612,0.055086758,0.16208488,0.00865098,-0.13772999,0.16490239,-0.028382432,0.00030487776,0.042188197,0.09623632,-0.02737252,0.031288534,0.08082269,0.024243798,0.106164105,-0.22710317,-0.15572515
