id,href,img,type,age,gender,size,health,breed_俄羅斯藍,breed_博美,breed_古代牧羊,breed_吉娃娃,breed_哈士奇,breed_巴哥,breed_拉布拉多,breed_挪威納,breed_摺耳貓,breed_暹羅,breed_柯基,breed_柴犬,breed_梗犬,breed_比熊,breed_比特犬,breed_法鬥,breed_波斯貓,breed_牛頭梗,breed_狐狸犬,breed_異國短,breed_秋田,breed_米克斯,breed_約克夏,breed_美短,breed_臘腸,breed_英短,breed_蝴蝶犬,breed_西施,breed_西高地,breed_貴賓,breed_迷你杜賓,breed_迷你貝吉格里芬凡丁,breed_邊牧,breed_金吉拉,breed_阿拉斯加克利凱,breed_雪納瑞,breed_馬爾濟斯,breed_黃金獵犬,color_三花,color_棕,color_灰,color_白,color_米,color_虎斑,color_黃,color_黑,target,target_log
73,https://www.facebook.com/photo/?fbid=2381062101961366,64868608_2381062105294699_5612044366215380992_n.jpg,1,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,3.713572066704308
585,https://www.facebook.com/photo/?fbid=666075732221200,486808097_1083415580487211_4584786913224810283_n.jpg,1,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,4.836281906951478
461,https://www.facebook.com/photo/?fbid=3623453861055511,128425193_3623453864388844_5626360559087804873_n.png,1,0.17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,3.9889840465642745
385,https://www.facebook.com/photo/?fbid=2320966467970930,60686343_2320966474637596_3736684146668339200_n.jpg,1,7.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,45,3.828641396489095
339,https://www.facebook.com/photo/?fbid=1749966065070976,465170766_8780304222037090_6346648263696176412_n.jpg,1,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,51,3.951243718581427
338,https://www.facebook.com/photo/?fbid=2045664785501101,46221269_2045664788834434_2036248174036779008_n.jpg,0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32,3.49650756146648
35,https://www.facebook.com/photo/?fbid=2117644904969755,49707204_2117644908303088_7201761914521649152_n.jpg,1,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471805599453
142,https://www.facebook.com/photo/?fbid=3567681169966114,124106631_3567681173299447_92526231862428992_n.jpg,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,49,3.912023005428146
711,https://www.facebook.com/photo/?fbid=2684012311666342,78047250_2684012318333008_7185338049776058368_n.jpg,1,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,3.044522437723423
54,https://www.facebook.com/photo/?fbid=2172210506179861,51737789_2172210509513194_5644386917358239744_n.jpg,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,38,3.6635616461296463
839,https://www.facebook.com/photo/?fbid=4689100971157456,476961168_9335353409865499_9020260795395715298_n.jpg,0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,3.871201010907891
647,https://www.facebook.com/photo/?fbid=2022425031158410,44944686_2022425037825076_8330673379417784320_n.jpg,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,2.772588722239781
566,https://www.facebook.com/photo/?fbid=5580545595346318,486831249_9615002035233967_2100639718606380771_n.jpg,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,3.1780538303479458
689,https://www.facebook.com/photo/?fbid=2274348839299360,58375592_2274348845966026_7054408024751865856_n.jpg,1,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,4.406719247264253
328,https://www.facebook.com/photo/?fbid=1939821832752064,39939445_1939821839418730_6238399375639314432_n.jpg,0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,4.110873864173311
68,https://www.facebook.com/photo/?fbid=2306074476126796,60335707_2306074482793462_7404764686228389888_n.jpg,0,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,203,5.318119993844216
662,https://www.facebook.com/photo/?fbid=2100381700029409,48418958_2100381706696075_7746020582587629568_n.jpg,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42,3.7612001156935624
564,https://www.facebook.com/photo/?fbid=5505430476191164,487130667_9600099100057594_3040173087988971723_n.jpg,0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,3.49650756146648
515,https://www.facebook.com/photo/?fbid=4262078443859713,469564207_8978894805511363_822232347630358454_n.jpg,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,3.828641396489095
850,https://www.facebook.com/photo/?fbid=4819844041416481,480472378_9372663422801164_4575437705867533110_n.jpg,0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,371,5.918893854273146
615,https://www.facebook.com/photo/?fbid=981137404048363,466628588_981137414048362_5970051466493515512_n.jpg,0,0.17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,3.5553480614894135
838,https://www.facebook.com/photo/?fbid=4686150838119136,476914134_9335343256533181_6368924509137772191_n.jpg,0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
606,https://www.facebook.com/photo/?fbid=802113335284105,490349264_1096482039180565_1299101351138465870_n.jpg,0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,3.332204510175204
456,https://www.facebook.com/photo/?fbid=3570806959653535,124615762_3570806966320201_5220671398979929169_n.jpg,0,0.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57,4.060443010546419
